,PC1,PC2,PC3,PC4,PC5,PC6
2015-01-30,3.4016509825397865,-1.8177131759999137,0.009629765433399374,0.32740833079075504,0.6693106104394092,0.6916424946530729
2015-02-27,3.579189750552504,-0.9850606337762747,-0.47955644930290897,0.07220637504695271,0.77571916203083,0.745470997820356
2015-03-31,5.194251167708297,-0.11207575987360656,-0.4636307869612628,-0.352236584614031,-0.10055527707509894,0.5587850551880339
2015-04-30,7.046895284012798,-0.2991271241340289,-0.4491257711104063,-0.5697852775526916,-0.05564320277019991,0.7171339912947368
2015-05-29,8.509044681456777,-0.07546119969478877,-0.5554117376606014,-0.5862547277059884,-0.7089698719017161,0.09243566138858861
2015-06-30,7.061423682901495,-0.2657574582137206,-1.001691639982245,-0.5346303477234616,-0.6060572004352026,0.4905286452538112
2015-07-31,4.910384884658379,-0.7639118600571975,-1.4370773534162102,-0.14172254447471097,0.4876060834224267,0.25758383071761476
2015-08-31,3.3838528085416257,-1.529577661003604,-1.4226619534920817,-0.2797893033799921,-0.05642908159036757,0.5479033781708266
2015-09-30,1.9986280321778667,-1.5001657112302247,-1.4053766415649138,-0.5524504848501486,0.12210305293999381,0.6427168754817176
2015-10-30,3.092436977187292,-1.0719830552680443,-0.6221228864145258,-0.18127143776808685,-0.3465896771552563,0.3520688697551688
2015-11-30,2.7878583720286976,-0.48008767660543455,-1.0720195605530252,0.11436055990119462,-1.0234598603081906,-0.050102845178909484
2015-12-31,2.8928672386616476,-1.3007418296722233,-1.4137212066484235,0.1170297317286445,-0.6632630009382848,-1.1552760538395963
2016-01-29,0.36666130555584997,-1.4913247970122745,-1.4498436431349997,0.46775327458284044,-0.5640411392271169,-0.48245159618978073
2016-02-29,-0.17754237490477323,-1.9927683903688223,-0.8627683072117669,0.6170992690794467,-1.4139966113644493,-0.3065263364222933
2016-03-31,-0.18311925140201754,-2.5221408313040423,-0.5656877874100076,0.8095295812851231,-0.3146928831853946,-0.3750082904196621
2016-04-29,-1.7692598562722484,-1.8086593739090844,-0.4974383744788732,0.5017580458164747,-0.5267922728913115,-0.5097807703797392
2016-05-31,-3.0373967528832884,-1.4400019836019229,-0.6089004342809407,-0.14964942509697085,0.14224778545011776,-0.15656832933452977
2016-06-30,-2.7065388990880437,-1.2568534358967571,-0.2023522937068349,-1.3795193534739143,0.7703591645747228,-0.587300519340913
2016-07-29,-1.4070976447159018,-1.4921306625923254,0.6929126591017924,-0.8738124904417364,0.01629939796495996,-0.48437545024827733
2016-08-31,-0.2229761196538645,-0.7347277685237503,0.4311602823952914,-0.7552555825933824,0.3116884133595758,-0.44341109208209145
2016-09-30,-0.0038781515489687947,-0.6963401439450455,0.5980708237551666,-0.7979379050870056,0.5212766617851937,-0.4282589538872163
2016-10-31,-1.0010057344786822,-0.8407972761462927,-0.053879597078412694,-1.133445381020353,0.06270764951348498,-0.11571346266646469
2016-11-30,-1.3498089743689274,-0.4515451980679857,0.13156333653496866,-1.5748252364915123,0.5123114688464004,0.14302174444686797
2016-12-30,-2.200718853757939,0.7435445078157318,0.2796191962975976,-0.9221291562006779,-0.23829783771647134,0.09691044042108614
2017-01-26,-0.5201988175018898,1.7969480375451252,0.2663821171331268,-1.30257951751609,0.0997284748493989,0.09386262256200639
2017-02-28,-0.2179254090551784,2.2644277224206024,0.20465536106806737,-1.3917785940536274,0.4510159393433013,0.005696730444947793
2017-03-31,-1.2161350752070366,1.862385015025657,0.15284600020759334,-1.0797691190736363,-0.2110949323573128,0.15638445479531776
2017-04-28,-0.9863192509944856,1.6889436325436031,0.25988690469269726,-0.40981931225033325,-0.5162294240557971,0.3454653434602852
2017-05-31,-1.0448328475526334,1.822020337495504,0.7372641686365207,0.4077268494095009,-1.4634548739731033,0.6047401463077863
2017-06-30,-0.5521502351756556,1.7878310655598488,0.37080238144402394,1.2557440330604177,-1.6919700048403719,0.9663862627343198
2017-07-31,-0.8955818115891092,2.102136620317779,-0.04010094029325427,0.22680714721890988,-1.1351991169863855,0.8816255136705424
2017-08-31,-0.97823480722999,2.1813057492256855,0.11907066906431799,0.3413968398162608,-1.3504194685168205,0.8502526381324462
2017-09-29,-0.756728523214728,2.3375427914965243,0.15557304510136682,0.3312024523341453,-1.2090489971624918,0.8117465699901555
2017-10-31,-0.9656117348277233,2.7780757698398713,0.3710347691817008,0.4365304396907791,-1.0751194365018246,0.9719001917217072
2017-11-30,-1.3843376951694175,2.529037305126909,0.49716031149007334,0.47814336010268255,-1.0921647316433774,0.9555779219859531
2017-12-29,-0.8984351460394645,2.000141949715784,0.4393446274699941,0.2342107993630805,-0.6839444768472389,1.091000447986135
2018-01-31,-0.625081482154986,1.8384892895467615,0.5103172508786465,0.5055266346298658,-0.2922591071446785,1.2265926697233867
2018-02-28,-1.0793690233693563,1.2350617277708842,-0.3298577642670759,0.2055113697308755,-0.16760170530189283,1.210898219448771
2018-03-30,-1.1216153583797424,0.9897395988993909,-0.5739763264943555,-0.3279058955064326,0.10462739703815083,0.9590485824476722
2018-04-27,-0.8650586592748363,0.13892079432758814,-0.8927340417437623,-0.15075998142384106,0.5885064528676835,0.8886479214065638
2018-05-31,-0.5941571212446917,-0.14170638860416168,-0.9329639906816961,-0.25225688205760205,0.9310589294143918,0.7470935052069464
2018-06-29,-1.5330254678816835,-0.23327592938379543,-0.8851433113274227,-0.0998217567387152,0.9645457221639925,0.651656475297987
2018-07-31,-1.4476058070053768,-0.5158851196716392,-0.8456263856389059,0.26406615478690315,1.0758850579914823,0.6579146324944463
2018-08-31,-1.9790313932765704,-0.49049440101473435,-0.8166470505493285,0.5598952433974815,1.3382498221486585,0.6373108493295674
2018-09-28,-2.232496849000913,-0.30703330575926585,-0.9528993369436949,0.12936904747948785,1.45661290461313,0.7700038502060792
2018-10-31,-2.6101453768368725,-1.570244966493749,-1.0846896290723331,0.15486728031956762,1.1000691527932926,0.6605219241330245
2018-11-30,-1.6604502940028567,-2.5093984821791997,-0.9062578648453489,1.0516871249782085,0.7269077265517824,0.5030911038818306
2018-12-28,-1.8996926264300078,-3.236907367003835,-1.0568056727136947,0.7386507866450148,0.1854584807043016,0.47242474332399337
2019-01-31,-1.7326864426887512,-3.3450391022949715,-0.8699167380883861,0.9485577438366866,0.2599302443614276,0.39571465864392685
2019-02-28,-0.4538408956407686,-2.503246217066365,-0.327476557478067,1.1444254498625324,-0.04284858445878822,0.4051789539688368
2019-03-29,0.033278694150462515,-2.016480236496182,-0.2107373397529726,1.2240925552928654,0.06242750150093252,0.48077955518669374
2019-04-30,-0.12462120048410556,-1.0373569831213179,0.10937073696050818,1.248651377368527,-0.24160043112731172,0.5457941225527589
2019-05-31,-0.819890895266132,-1.5335301212830028,-0.372018826291203,0.17056953895296123,-0.04155667044652862,0.38802069295365227
2019-06-28,-0.08722080489799364,-1.2235379500295394,0.4367324848886934,0.1251813622544571,-0.001360021605540279,0.44495610003848574
2019-07-31,-0.09471535781916052,-1.2246690441614834,0.5739793723361851,0.2745193955244607,-0.4683970500795221,0.47252517840661856
2019-08-30,0.1227768082759664,-1.6661598150419297,0.8810046243647345,-0.7414849104345231,-0.41319848441760865,0.3419969686735327
2019-09-30,0.36486804569789644,-1.7192383834684883,0.8612350993094207,-0.16176017130747816,-0.6639549367190305,0.2748345751880923
2019-10-31,0.9317505261900336,-0.5257747944466746,0.9753382671481878,-0.22150459254472582,-0.3090839150683095,0.20234863980261833
2019-11-29,0.36551626016397265,-0.09741706723515858,0.8108019390177034,-0.5889030309266774,0.1092885202401503,0.23872384670709806
2019-12-31,1.2742139403498913,0.6129945414375219,1.1623170021706575,-0.5447562810685055,1.0116089860066404,0.19670367770016445
2020-01-23,1.1763377540607476,0.2461216939394967,0.9472305183191665,-0.6964582076250598,0.3057382728928835,-0.1796910799977851
2020-02-28,-0.030751376776118156,-1.0612891646318556,0.6152809688889215,-1.0760995582968171,0.17266543629325942,-0.12470079139124757
2020-03-31,-1.1115762153130382,-2.109369620495684,-0.08429809808781472,-1.513823314876362,-0.15857919750045976,0.15090617219532018
2020-04-30,-0.09766630015717138,-2.868352421912114,0.373171708960998,-1.0321935333203316,0.5984005463777009,0.053719233418804364
2020-05-29,0.34899984406597934,-1.5534214765532621,1.1150560483422447,-0.38450028981984463,0.2642105237507603,-0.10456685048970872
2020-06-30,0.5197094137168173,-0.9118423502595239,0.6593911570850424,-0.6777667540340164,-0.3423481677256848,-0.2157158505101631
2020-07-31,1.0585464310885326,0.012258238024719295,1.1773526599410187,-1.4496178409968414,-0.3043285604585883,-0.3528088501019949
2020-08-31,1.2760389881701508,1.001529598881177,0.9957149450040635,-0.7493702934713644,-0.03706986067623459,-0.32634916087068605
2020-09-30,0.58171408803233,0.7831185230454113,0.6424307229044903,-1.014546365630402,-0.16938544506130018,-0.18060071608351838
2020-10-30,0.5456531117324966,0.43396121430903195,0.42796327407271534,-1.1883827472761133,-0.30521716253338066,-0.07976233214880282
2020-11-30,0.7395141206647016,1.1969215087726126,0.4244733751063397,-1.3543116102122317,0.3052730774258026,-0.04178782239414436
2020-12-31,0.2207215526019391,1.1254104714490862,0.4781259503877647,-1.6159642215846208,0.6982297617374269,0.06350833962307685
2021-01-29,-0.055374482237008034,1.4952448694255107,0.25001603562751085,-1.8419574359534912,0.7420655158344435,0.4586484201898274
2021-02-26,-0.031115884134656546,2.497002638836032,0.3289844796279074,-0.9942705933816541,1.1140739887746371,0.5286927707712961
2021-03-31,0.6363407245922611,3.387425715454522,1.2265604946167812,0.39598170684400985,1.5708799070311206,0.17476599616269692
2021-04-30,-0.1753118257827808,3.7162896846523115,0.7334766918733897,-0.7328692304129866,1.4090222588174048,0.07460916367667544
2021-05-31,0.41988407521643306,2.7716538805355873,0.6453003836410924,-0.7586433702465262,1.426861017304312,0.2368159014563224
2021-06-30,0.20427606286883898,2.270642424951422,0.04947710282130239,-0.20688757402301758,1.7960936676545856,0.160399117436854
2021-07-30,-0.46741208848452814,1.1527057591010283,-0.498039059435604,0.1693606689220828,2.1579243200754683,-0.1907931184844461
2021-08-31,-0.10931388450638514,0.6582170742041108,-0.648045811022551,0.25982708926895776,1.8116932714266636,-0.31240842024222587
2021-09-30,0.341053410834946,0.5885359421651438,-0.5698940052666975,0.3533014559289339,1.5893759218717447,-0.22252358220219923
2021-10-29,0.5475081837762219,0.9304130336590841,0.1481569268629624,1.175168483570089,1.7240472429094715,-0.3928979112116499
2021-11-30,0.5302065955652416,0.08722045499135547,-0.10234434733417538,0.6916442260037818,0.9557842233487123,-0.648922034003284
2021-12-31,0.6034942139788761,0.17760431446462835,-0.11314271424919407,1.1780827580969884,0.6771891603777407,-0.708514013894303
2022-01-28,-0.009626534265727642,-0.4968447002763348,-0.43871957497706565,1.0067377031577944,0.879180881086273,-0.7320222808262566
2022-02-28,-0.2487860976561604,-0.5042414396043754,-0.43140529789072707,-0.29408071703391064,0.9169542572538307,-0.9280345036425792
2022-03-31,-0.905256979523601,-0.36769600232557453,-0.28250387574778135,-0.7998617890823023,1.0781115875559066,-0.8516585793479997
2022-04-29,-1.6412419498430897,-1.0469494856920418,-0.6755347450534113,-0.6540563357940432,-0.06152967742140364,-0.3968587868083352
2022-05-31,-1.5876152781174389,-0.8738921360268211,-1.2154664222250684,-0.763984123861887,0.15452366557945785,-0.4985629683315596
2022-06-30,-1.1460623015006004,-1.2269644154275388,-1.1400007388638214,-1.159512051490526,-0.7707736694344243,-0.22684857531405622
2022-07-29,-1.1161932901755294,-0.7263330848503939,-1.151043767150497,-0.6485792858237008,-0.5904998304415691,-0.18616491646192695
2022-08-31,-1.5107916098558882,-1.3367530425014902,-1.307396750582365,-0.6936673099725755,-0.8557816869826055,0.11265752455857006
2022-09-30,-2.169015105562437,-1.418695700315601,-1.3681904502410596,-1.3409236777107394,-0.8575831717490637,-0.01969620650012781
2022-10-31,-2.242839086718867,-1.6047580171992488,-1.6358863194427662,-1.5622930034367808,-0.34147753408334974,-0.3699258053315069
2022-11-30,-2.382749480540149,-0.7275140948475148,-1.1337130181625343,-1.9070249897140323,-0.172693947571789,-0.12228166436473858
2022-12-30,-2.542227158507144,-1.1069381947007881,-1.3306148912751115,-1.749690583651522,-1.1078892160177363,0.08845698046874016
2023-01-31,-1.4473776562198728,-0.24585930064683395,-0.5661488513104949,-1.5326194181718296,-1.089594932798977,-0.12736948868486528
2023-02-28,-1.2186152676846964,-0.4560612649755974,-0.6186036139457584,-0.4233935786367038,-1.5851485745465845,-0.01459758723816514
2023-03-31,-0.5093517498868313,-0.7528511490660427,-0.2172081006470019,-0.17653638973813826,-1.9251828184994986,0.03909365957448897
2023-04-28,0.19788985765757916,-0.2745438641066548,0.03803329130360116,0.11329278213017095,-1.3918620908426262,-0.28180978976232385
2023-05-31,-0.3123395402316183,-0.6388572673867637,0.2800856375442033,0.5901106270404077,-1.5291249932201558,-0.17351051711463303
2023-06-30,-0.9858412467437349,-0.177877222375036,0.6157015298360698,0.5602151642299629,0.07408128004128925,-0.44331649818588753
2023-07-31,-1.0577334272677255,-0.09808614515879394,0.5432158423936325,-0.4265639597435753,0.013264484740737487,-0.05371604704149818
2023-08-31,-1.324692564191732,0.08199747972518372,0.6797477916273744,-0.41416372736965745,0.15572494108053098,-0.19737153611903344
2023-09-28,-0.6560068024500059,0.3625737240022613,0.821968115137243,0.2816099545024819,-0.012649690691839676,-0.26167150773148545
2023-10-31,-0.872089072006949,0.07699887631031416,0.7647525033787302,-0.12796850277918465,-0.8307181590170524,0.1069771673303842
2023-11-30,-1.0150428853586873,-0.20750057966127622,0.6136504323698204,0.5744144341746478,-0.5862332122969496,-0.15791094870238376
2023-12-29,-0.6952014359703256,-0.09352599303568053,1.032326738384243,1.3261825012001316,-0.04428059719593697,-0.3652872509802969
2024-01-31,-1.6150878413739345,-0.8860318544441368,0.8463117137284584,2.0355592373948697,-0.3576947019466326,-0.021741942614727575
2024-02-29,-0.959520540995725,-0.6296426789861558,1.2156439535089303,1.9258012191760974,0.36930303253255664,-0.05599707923379199
2024-03-29,-1.206741622430865,-0.48889763913885914,1.1448507569104531,1.1553734734616172,0.790228274705565,-0.13573867667517356
2024-04-30,-1.177261944379556,-0.6208824593713461,0.9956744081106189,0.5532501409307438,0.5468415526263165,-0.11219660794482923
2024-05-31,-1.1876818616232765,-0.21241379029908758,1.1288119747626024,0.38709594231476935,0.991914935411896,-0.04157848986788779
2024-06-28,-1.2666051409345416,-0.7025133828030923,1.1907870649058971,1.0967617012799997,0.4004983787876826,0.11936111245067675
2024-07-31,-0.9964330004532258,-1.2426944260031536,1.4216488891209642,1.970292129483415,-0.33016120146272576,0.043354278980555744
2024-08-30,-0.9505166691161001,-0.8674385634582634,1.5796213918395026,2.0660838976316382,-0.16385903202372323,0.07133985191983604
2024-09-30,0.32481757378744913,-0.4676670226896686,2.2146068679305038,1.3631848211183135,0.5143128380024259,0.04549063916685449
2024-10-31,0.6752302596874057,-0.46674104515659853,2.3884851321409846,1.386337890263483,0.4668962634789011,-0.18590243987690663
2024-11-29,0.8876450005357898,-0.8708116441515421,2.1673968743196754,1.5721365580995983,0.29587769787805396,0.013632067291870617
2024-12-31,0.7679890460883533,-1.235755684386123,1.7179589295878313,0.8278797075092704,0.3763872784083273,0.12524070650890406
2025-01-27,1.072878674730934,-0.6617147640510582,1.8647802058976852,-0.18063695538581226,0.6341116176707965,-0.370039875716947
2025-02-28,0.2945994217746128,-0.5628190313383135,1.8333544259043937,-0.5876857708610893,-0.018350890510574737,-0.4285512533078974
2025-03-31,0.2997582154461997,-0.772038107501788,1.650186589870909,-0.4597966206485422,-1.0479231785697705,-0.2666131841705016
2025-04-30,0.006219542105929646,-0.9870022936389258,2.0298665811411363,-0.19151326382200284,-0.8395200297711747,-0.3522013973204653
2025-05-30,0.20472767782504406,-0.6911810876015236,1.9666463544539086,-0.10642738194451015,-0.885145020176131,-0.37076138828124966
2025-06-30,0.7886327979851827,-0.2862520569384747,1.9820961958982906,-0.4659779156732485,-0.8351569369132156,-0.5944893453631819
2025-07-31,0.8744699911666912,0.3075329413760416,1.807135663666619,-0.9858633433588958,-0.6287685929532968,-0.6389125832880265
2025-08-29,1.9500893296940747,0.6769428273274983,1.767226003971918,-1.644829157610386,-0.596281589950731,-0.695434835586564
2025-09-30,0.7172642299508557,0.2510818726470063,2.3634165337660344,-0.9233827271342402,-0.8574231686041236,-0.7109338246399949
